project_id,git_url,repo_name,owner_repo,repo_path,size_mb
35710117,https://api.github.com/repos/opencit/opencit,opencit,opencit/opencit,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/opencit_opencit.tar.gz,286.558
3594,https://api.github.com/repos/droolsjbpm/jbpm,jbpm,droolsjbpm/jbpm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/droolsjbpm_jbpm.tar.gz,356.749
3596605,https://api.github.com/repos/apache/cloudstack,cloudstack,apache/cloudstack,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_cloudstack.tar.gz,612.132
3603199,https://api.github.com/repos/codice/ddf,ddf,codice/ddf,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/codice_ddf.tar.gz,593.959
36130,https://api.github.com/repos/apache/pig,pig,apache/pig,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_pig.tar.gz,127.837
3639201,https://api.github.com/repos/bejayoharen/java-bells,java-bells,bejayoharen/java-bells,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bejayoharen_java-bells.tar.gz,106.198
3657372,https://api.github.com/repos/openrocket/openrocket,openrocket,openrocket/openrocket,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openrocket_openrocket.tar.gz,303.727
36727,https://api.github.com/repos/apache/activemq,activemq,apache/activemq,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_activemq.tar.gz,123.895
36730,https://api.github.com/repos/apache/openjpa,openjpa,apache/openjpa,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_openjpa.tar.gz,67.8979
37025015,https://api.github.com/repos/Java8-CNAPI-Team/Java8CN,Java8CN,Java8-CNAPI-Team/Java8CN,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Java8-CNAPI-Team_Java8CN.tar.gz,70.6425
37451205,https://api.github.com/repos/joana-team/joana,joana,joana-team/joana,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/joana-team_joana.tar.gz,581.319
37843,https://api.github.com/repos/DSpace/DSpace,DSpace,DSpace/DSpace,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DSpace_DSpace.tar.gz,163.946
3798450,https://api.github.com/repos/PCGen/pcgen,pcgen,PCGen/pcgen,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/PCGen_pcgen.tar.gz,511.684
38202475,https://api.github.com/repos/erlang/erlide_eclipse,erlide_eclipse,erlang/erlide_eclipse,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/erlang_erlide_eclipse.tar.gz,160.277
38210648,https://api.github.com/repos/flankerhqd/JAADAS,JAADAS,flankerhqd/JAADAS,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/flankerhqd_JAADAS.tar.gz,144.536
38266735,https://api.github.com/repos/apache/apex-malhar,apex-malhar,apache/apex-malhar,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_apex-malhar.tar.gz,113.178
382681,https://api.github.com/repos/AnalogDevicesLyricLabs/dimple,dimple,AnalogDevicesLyricLabs/dimple,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/AnalogDevicesLyricLabs_dimple.tar.gz,29.4325
38343,https://api.github.com/repos/impetus-opensource/Kundera,Kundera,impetus-opensource/Kundera,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/impetus-opensource_Kundera.tar.gz,53.2512
38419186,https://api.github.com/repos/ilscipio/scipio-erp,scipio-erp,ilscipio/scipio-erp,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ilscipio_scipio-erp.tar.gz,529.178
38718401,https://api.github.com/repos/JetBrains/adt-tools-base,adt-tools-base,JetBrains/adt-tools-base,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JetBrains_adt-tools-base.tar.gz,316.436
38852445,https://api.github.com/repos/apache/asterixdb,asterixdb,apache/asterixdb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_asterixdb.tar.gz,850.643
38875632,https://api.github.com/repos/apache/tinkerpop,tinkerpop,apache/tinkerpop,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_tinkerpop.tar.gz,272.878
38929,https://api.github.com/repos/wala/WALA,WALA,wala/WALA,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wala_WALA.tar.gz,72.501
39505,https://api.github.com/repos/jOOQ/jOOQ,jOOQ,jOOQ/jOOQ,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jOOQ_jOOQ.tar.gz,226.272
3955552,https://api.github.com/repos/apache/deltaspike,deltaspike,apache/deltaspike,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_deltaspike.tar.gz,17.0785
3964704,https://api.github.com/repos/bcgit/bc-java,bc-java,bcgit/bc-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bcgit_bc-java.tar.gz,224.961
39755323,https://api.github.com/repos/halestudio/hale,hale,halestudio/hale,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/halestudio_hale.tar.gz,420.474
3994,https://api.github.com/repos/hibernate/hibernate-ogm,hibernate-ogm,hibernate/hibernate-ogm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hibernate_hibernate-ogm.tar.gz,25.8187
4016870,https://api.github.com/repos/f0i/terminal-ide,terminal-ide,f0i/terminal-ide,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/f0i_terminal-ide.tar.gz,134.414
4027957,https://api.github.com/repos/mgarin/weblaf,weblaf,mgarin/weblaf,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mgarin_weblaf.tar.gz,144.149
4039583,https://api.github.com/repos/apache/sis,sis,apache/sis,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_sis.tar.gz,76.9914
403989,https://api.github.com/repos/RestComm/sip-servlets,sip-servlets,RestComm/sip-servlets,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/RestComm_sip-servlets.tar.gz,108.354
40423,https://api.github.com/repos/jbossas/console,console,jbossas/console,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jbossas_console.tar.gz,18.9629
40722708,https://api.github.com/repos/codenjoyme/codenjoy,codenjoy,codenjoyme/codenjoy,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/codenjoyme_codenjoy.tar.gz,161.941
40908512,https://api.github.com/repos/bazelbuild/intellij,intellij,bazelbuild/intellij,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bazelbuild_intellij.tar.gz,153.463
41100105,https://api.github.com/repos/AndroidMaryTTS/AndroidMaryTTS,AndroidMaryTTS,AndroidMaryTTS/AndroidMaryTTS,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/AndroidMaryTTS_AndroidMaryTTS.tar.gz,150.04
41419541,https://api.github.com/repos/splicemachine/spliceengine,spliceengine,splicemachine/spliceengine,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/splicemachine_spliceengine.tar.gz,632.213
4150915,https://api.github.com/repos/gaeaplus/gaeaplus,gaeaplus,gaeaplus/gaeaplus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gaeaplus_gaeaplus.tar.gz,89.1492
4164538,https://api.github.com/repos/eBayDeveloper/eBay_APICall_CodeSamples,eBay_APICall_CodeSamples,eBayDeveloper/eBay_APICall_CodeSamples,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eBayDeveloper_eBay_APICall_CodeSamples.tar.gz,39.3746
41953665,https://api.github.com/repos/langtianya/spring4-understanding,spring4-understanding,langtianya/spring4-understanding,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/langtianya_spring4-understanding.tar.gz,57.5073
419952,https://api.github.com/repos/kohsuke/hudson,hudson,kohsuke/hudson,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kohsuke_hudson.tar.gz,148.041
421984,https://api.github.com/repos/eclipse/eclipse.platform.ui,eclipse.platform.ui,eclipse/eclipse.platform.ui,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_eclipse.platform.ui.tar.gz,183.038
42210023,https://api.github.com/repos/PenguinSquad/Harvest-Festival,Harvest-Festival,PenguinSquad/Harvest-Festival,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/PenguinSquad_Harvest-Festival.tar.gz,39.4637
42227,https://api.github.com/repos/qcadoo/mes,mes,qcadoo/mes,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/qcadoo_mes.tar.gz,89.6388
42279703,https://api.github.com/repos/derry/delion,delion,derry/delion,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/derry_delion.tar.gz,241.171
4237,https://api.github.com/repos/EngineHub/CommandHelper,commandhelper,EngineHub/CommandHelper,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/EngineHub_CommandHelper.tar.gz,44.4096
4266673,https://api.github.com/repos/codefollower/Cassandra-Research,Cassandra-Research,codefollower/Cassandra-Research,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/codefollower_Cassandra-Research.tar.gz,252.023
42709,https://api.github.com/repos/cdk/cdk,cdk,cdk/cdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cdk_cdk.tar.gz,299.078
42727512,https://api.github.com/repos/ebean-orm/ebean,ebean,ebean-orm/ebean,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ebean-orm_ebean.tar.gz,32.7089
42951103,https://api.github.com/repos/xap/xap,xap,xap/xap,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xap_xap.tar.gz,88.4982
4304960,https://api.github.com/repos/stanfordnlp/CoreNLP,CoreNLP,stanfordnlp/CoreNLP,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/stanfordnlp_CoreNLP.tar.gz,458.784
4314311,https://api.github.com/repos/keycloak/keycloak,keycloak,keycloak/keycloak,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/keycloak_keycloak.tar.gz,257.38
43256,https://api.github.com/repos/apache/ambari,ambari,apache/ambari,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_ambari.tar.gz,495.135
43260,https://api.github.com/repos/juzu/juzu,juzu,juzu/juzu,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/juzu_juzu.tar.gz,44.6833
4327,https://api.github.com/repos/aptana/studio3-php,studio3-php,aptana/studio3-php,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/aptana_studio3-php.tar.gz,40.4177
4341333,https://api.github.com/repos/ResurrectionRemix/Resurrection_packages_apps_Settings,Resurrection_packages_apps_Settings,ResurrectionRemix/Resurrection_packages_apps_Settings,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ResurrectionRemix_Resurrection_packages_apps_Settings.tar.gz,1328.12
4362388,https://api.github.com/repos/Caleydo/caleydo,caleydo,Caleydo/caleydo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Caleydo_caleydo.tar.gz,1482.6
4368799,https://api.github.com/repos/bonitasoft/bonita-engine,bonita-engine,bonitasoft/bonita-engine,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bonitasoft_bonita-engine.tar.gz,139.168
4369861,https://api.github.com/repos/saros-project/saros,saros,saros-project/saros,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/saros-project_saros.tar.gz,163.573
43841313,https://api.github.com/repos/DSRCorporation/imf-conversion,imf-conversion,DSRCorporation/imf-conversion,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DSRCorporation_imf-conversion.tar.gz,46.9179
43875,https://api.github.com/repos/xwiki/xwiki-platform,xwiki-platform,xwiki/xwiki-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xwiki_xwiki-platform.tar.gz,519.558
43948933,https://api.github.com/repos/RooyeKhat-Media/iGap-Android,iGap-Android,RooyeKhat-Media/iGap-Android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/RooyeKhat-Media_iGap-Android.tar.gz,116.108
44087035,https://api.github.com/repos/VKCOM/vk-java-sdk,vk-java-sdk,VKCOM/vk-java-sdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/VKCOM_vk-java-sdk.tar.gz,6.4449
4409506,https://api.github.com/repos/zycgit/hasor,hasor,zycgit/hasor,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zycgit_hasor.tar.gz,75.1685
44261242,https://api.github.com/repos/bazaarvoice/emodb,emodb,bazaarvoice/emodb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bazaarvoice_emodb.tar.gz,19.4339
4434664,https://api.github.com/repos/bonitasoft/bonita-studio,bonita-studio,bonitasoft/bonita-studio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bonitasoft_bonita-studio.tar.gz,576.755
44513793,https://api.github.com/repos/vmware/admiral,admiral,vmware/admiral,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/vmware_admiral.tar.gz,74.3231
44561402,https://api.github.com/repos/dhis2/dhis2-core,dhis2-core,dhis2/dhis2-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dhis2_dhis2-core.tar.gz,151.904
4469,https://api.github.com/repos/plutext/docx4j,docx4j,plutext/docx4j,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/plutext_docx4j.tar.gz,167.532
4469056,https://api.github.com/repos/estatio/estatio,estatio,estatio/estatio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/estatio_estatio.tar.gz,75.2315
45129358,https://api.github.com/repos/draknyte1/GTplusplus,GTplusplus,draknyte1/GTplusplus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/draknyte1_GTplusplus.tar.gz,164.327
45216693,https://api.github.com/repos/SpartanRefactoring/spartanizer,spartanizer,SpartanRefactoring/spartanizer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpartanRefactoring_spartanizer.tar.gz,236.54
45281943,https://api.github.com/repos/yahoo/pulsar,pulsar,yahoo/pulsar,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/yahoo_pulsar.tar.gz,335.339
45297,https://api.github.com/repos/apache/kafka,kafka,apache/kafka,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_kafka.tar.gz,137.285
4534,https://api.github.com/repos/apache/poi,poi,apache/poi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_poi.tar.gz,371.022
4627926,https://api.github.com/repos/alibaba/mdrill,mdrill,alibaba/mdrill,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/alibaba_mdrill.tar.gz,195.908
4636539,https://api.github.com/repos/protegeproject/webprotege,webprotege,protegeproject/webprotege,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/protegeproject_webprotege.tar.gz,82.1276
46933571,https://api.github.com/repos/Repast/repast.simphony,repast.simphony,Repast/repast.simphony,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Repast_repast.simphony.tar.gz,678.114
4695527,https://api.github.com/repos/owlcs/owlapi,owlapi,owlcs/owlapi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/owlcs_owlapi.tar.gz,153.781
471496,https://api.github.com/repos/eclipse/emf,emf,eclipse/emf,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_emf.tar.gz,107.615
4717754,https://api.github.com/repos/patilswapnilv/TerminalIDE,TerminalIDE,patilswapnilv/TerminalIDE,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/patilswapnilv_TerminalIDE.tar.gz,200.505
4730070,https://api.github.com/repos/jaeksoft/opensearchserver,opensearchserver,jaeksoft/opensearchserver,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jaeksoft_opensearchserver.tar.gz,525.599
4736855,https://api.github.com/repos/fixteam/fixflow,fixflow,fixteam/fixflow,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/fixteam_fixflow.tar.gz,163.8
4743988,https://api.github.com/repos/apache/logging-log4j2,logging-log4j2,apache/logging-log4j2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_logging-log4j2.tar.gz,72.9066
47523183,https://api.github.com/repos/rubenlagus/TelegramApi,TelegramApi,rubenlagus/TelegramApi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rubenlagus_TelegramApi.tar.gz,3.55125
4757322,https://api.github.com/repos/Xenoage/Zong,Zong,Xenoage/Zong,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Xenoage_Zong.tar.gz,31.1686
4765,https://api.github.com/repos/bigbluebutton/bigbluebutton,bigbluebutton,bigbluebutton/bigbluebutton,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bigbluebutton_bigbluebutton.tar.gz,893.08
47817402,https://api.github.com/repos/cezarykluczynski/stapi,stapi,cezarykluczynski/stapi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cezarykluczynski_stapi.tar.gz,17.9309
4794370,https://api.github.com/repos/SpringSource/spring-boot,spring-boot,SpringSource/spring-boot,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpringSource_spring-boot.tar.gz,153.831
47945,https://api.github.com/repos/apache/wicket,wicket,apache/wicket,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_wicket.tar.gz,164.993
48024,https://api.github.com/repos/xwiki/xwiki-commons,xwiki-commons,xwiki/xwiki-commons,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xwiki_xwiki-commons.tar.gz,39.4607
4819,https://api.github.com/repos/alkacon/opencms-core,opencms-core,alkacon/opencms-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/alkacon_opencms-core.tar.gz,1057.51
482639,https://api.github.com/repos/eclipse/acceleo,acceleo,eclipse/acceleo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_acceleo.tar.gz,170.781
482886,https://api.github.com/repos/hypercube1024/firefly,firefly,hypercube1024/firefly,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hypercube1024_firefly.tar.gz,35.9914
48622861,https://api.github.com/repos/google/nomulus,nomulus,google/nomulus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/google_nomulus.tar.gz,66.2018
48710735,https://api.github.com/repos/zanata/zanata-platform,zanata-platform,zanata/zanata-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zanata_zanata-platform.tar.gz,100.87
487512,https://api.github.com/repos/jersey/jersey-1.x,jersey-1.x,jersey/jersey-1.x,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jersey_jersey-1.x.tar.gz,52.7613
4914660,https://api.github.com/repos/hltfbk/Excitement-Open-Platform,Excitement-Open-Platform,hltfbk/Excitement-Open-Platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hltfbk_Excitement-Open-Platform.tar.gz,394.569
4926644,https://api.github.com/repos/GeoscienceAustralia/earthsci,earthsci,GeoscienceAustralia/earthsci,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GeoscienceAustralia_earthsci.tar.gz,261.787
4931722,https://api.github.com/repos/apache/incubator-apex-malhar,Malhar,apache/incubator-apex-malhar,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-apex-malhar.tar.gz,113.178
4952328,https://api.github.com/repos/spring-projects/spring-xd,spring-xd,spring-projects/spring-xd,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/spring-projects_spring-xd.tar.gz,43.583
4956533,https://api.github.com/repos/WeTheInternet/collide,collide,WeTheInternet/collide,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/WeTheInternet_collide.tar.gz,313.849
4983256,https://api.github.com/repos/shakalaca/learning_gradle_android,learning_gradle_android,shakalaca/learning_gradle_android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/shakalaca_learning_gradle_android.tar.gz,66.9897
4998295,https://api.github.com/repos/CrazyPants/EnderIO,EnderIO,CrazyPants/EnderIO,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CrazyPants_EnderIO.tar.gz,102.898
5001475,https://api.github.com/repos/smaccm/smaccm,smaccm,smaccm/smaccm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/smaccm_smaccm.tar.gz,624.046
5005,https://api.github.com/repos/todoroo/astrid,astrid,todoroo/astrid,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/todoroo_astrid.tar.gz,95.9456
5067001,https://api.github.com/repos/protegeproject/protege,protege,protegeproject/protege,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/protegeproject_protege.tar.gz,51.1244
50975,https://api.github.com/repos/nifty-gui/nifty-gui,nifty-gui,nifty-gui/nifty-gui,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/nifty-gui_nifty-gui.tar.gz,128.542
5132203,https://api.github.com/repos/DiegoCatalano/Catalano-Framework,Catalano-Framework,DiegoCatalano/Catalano-Framework,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DiegoCatalano_Catalano-Framework.tar.gz,13.2745
51345789,https://api.github.com/repos/prowide/prowide-core,prowide-core,prowide/prowide-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/prowide_prowide-core.tar.gz,30.7759
520132,https://api.github.com/repos/Bukkit/mc-dev,mc-dev,Bukkit/mc-dev,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Bukkit_mc-dev.tar.gz,11.8076
5215147,https://api.github.com/repos/checkstyle/checkstyle,checkstyle,checkstyle/checkstyle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/checkstyle_checkstyle.tar.gz,90.5683
522499,https://api.github.com/repos/willuhn/hbci4java,hbci4java,willuhn/hbci4java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/willuhn_hbci4java.tar.gz,17.8519
52297059,https://api.github.com/repos/apache/geode,geode,apache/geode,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_geode.tar.gz,279.674
5267355,https://api.github.com/repos/alibaba/jstorm,jstorm,alibaba/jstorm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/alibaba_jstorm.tar.gz,135.815
5297,https://api.github.com/repos/intermine/intermine,intermine,intermine/intermine,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/intermine_intermine.tar.gz,709.757
53570059,https://api.github.com/repos/apache/eagle,eagle,apache/eagle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_eagle.tar.gz,60.7873
5362,https://api.github.com/repos/encog/encog-java-core,encog-java-core,encog/encog-java-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/encog_encog-java-core.tar.gz,39.674
5396264,https://api.github.com/repos/knime-ip/knip,knip,knime-ip/knip,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/knime-ip_knip.tar.gz,231.566
5404409,https://api.github.com/repos/openhab/openhab,openhab,openhab/openhab,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openhab_openhab.tar.gz,390.781
54415968,https://api.github.com/repos/apache/polygene-java,polygene-java,apache/polygene-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_polygene-java.tar.gz,53.6847
54428048,https://api.github.com/repos/batfish/batfish,batfish,batfish/batfish,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/batfish_batfish.tar.gz,297.358
54465517,https://api.github.com/repos/kohsuke/jenkins,jenkins,kohsuke/jenkins,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kohsuke_jenkins.tar.gz,148.041
54702,https://api.github.com/repos/xXKeyleXx/MyPet,MyPet,xXKeyleXx/MyPet,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xXKeyleXx_MyPet.tar.gz,28.0639
55029748,https://api.github.com/repos/openhab/openhab1-addons,openhab1-addons,openhab/openhab1-addons,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openhab_openhab1-addons.tar.gz,390.781
5516,https://api.github.com/repos/geoserver/geoserver,geoserver,geoserver/geoserver,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/geoserver_geoserver.tar.gz,467.799
5543,https://api.github.com/repos/restlet/restlet-framework-java,restlet-framework-java,restlet/restlet-framework-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/restlet_restlet-framework-java.tar.gz,740.963
5562,https://api.github.com/repos/sleuthkit/autopsy,autopsy,sleuthkit/autopsy,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sleuthkit_autopsy.tar.gz,2487.25
55688056,https://api.github.com/repos/zsmartsystems/com.zsmartsystems.zigbee,com.zsmartsystems.zigbee,zsmartsystems/com.zsmartsystems.zigbee,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zsmartsystems_com.zsmartsystems.zigbee.tar.gz,30.5658
55958139,https://api.github.com/repos/OvercastNetwork/ProjectAres,ProjectAres,OvercastNetwork/ProjectAres,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OvercastNetwork_ProjectAres.tar.gz,7.11701
5613772,https://api.github.com/repos/pentaho/pentaho-kettle,pentaho-kettle,pentaho/pentaho-kettle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/pentaho_pentaho-kettle.tar.gz,663.654
5620362,https://api.github.com/repos/FenixEdu/fenix,fenix,FenixEdu/fenix,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/FenixEdu_fenix.tar.gz,243.886
5627162,https://api.github.com/repos/mplushnikov/lombok-intellij-plugin,lombok-intellij-plugin,mplushnikov/lombok-intellij-plugin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mplushnikov_lombok-intellij-plugin.tar.gz,30.3645
56297701,https://api.github.com/repos/b2ihealthcare/snow-owl,snow-owl,b2ihealthcare/snow-owl,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/b2ihealthcare_snow-owl.tar.gz,540.422
5636053,https://api.github.com/repos/seasarorg/seasar2,seasar2,seasarorg/seasar2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/seasarorg_seasar2.tar.gz,239.479
